maxk,avgk,avgp,sigmak,sigmap,top10,top100,top1000,sup1000,histp20,histp40,histp60,histp80,histp100,histp_bound0,histp_bound5,histent20,histent40,histent60,histent80,histent100,histent_bound0,histent_bound5
2573.0,118.575,0.249064,407.61341289879067,0.3287135598572106,24.0,7.0,8.0,1.0,25.0,3.0,5.0,2.0,5.0,4e-05,0.199738,4.0,2.0,8.0,16.0,10.0,0.011677131639744525,0.3723361179602667
12314.0,573.0357142857143,0.11451803571428573,1800.6520938288454,0.2361128369431782,28.0,9.0,11.0,8.0,45.0,5.0,1.0,2.0,3.0,0.0,0.189166,6.0,6.0,20.0,16.0,8.0,0.21843359137188004,0.5289841666715404
4548.0,217.1978021978022,0.1888402197802198,815.5369190715991,0.2871066644725738,57.0,23.0,6.0,5.0,65.0,9.0,5.0,5.0,7.0,0.0,0.197384,6.0,11.0,26.0,39.0,9.0,0.00950698351628322,0.38980980993354386
1513.0,54.55769230769231,0.23288038461538457,215.585465246254,0.3165895016540258,37.0,10.0,4.0,1.0,33.0,7.0,3.0,3.0,6.0,6e-05,0.20001200000000002,5.0,2.0,10.0,12.0,23.0,0.0018412850379458344,0.33329809420622036
13950.0,545.3620689655172,0.16916534482758622,2034.8444886634445,0.2750984297528201,30.0,11.0,12.0,5.0,44.0,4.0,3.0,3.0,4.0,0.0,0.199988,1.0,5.0,16.0,21.0,15.0,0.000588291979025605,0.3707394713614963
2941.0,155.9268292682927,0.18157341463414634,483.00499367432707,0.312753638458177,19.0,15.0,5.0,2.0,31.0,2.0,3.0,1.0,4.0,1e-05,0.19994800000000001,4.0,3.0,10.0,14.0,10.0,0.0020124411383691974,0.3597221203374293
689.0,56.01960784313726,0.21719549019607842,120.50115778405282,0.31912204794953425,32.0,9.0,10.0,0.0,35.0,7.0,0.0,2.0,7.0,0.00011,0.199842,3.0,6.0,7.0,19.0,16.0,0.00996256749510634,0.37698604999894364
1649.0,105.65573770491804,0.1406350819672131,279.1582714158146,0.24336472710473836,36.0,12.0,11.0,2.0,47.0,7.0,2.0,1.0,4.0,4e-05,0.19913,3.0,11.0,12.0,24.0,11.0,0.02516883086318894,0.37079341465087623
2747.0,91.19047619047619,0.23332015873015877,424.8422623113254,0.3341252810163584,43.0,18.0,0.0,2.0,46.0,3.0,1.0,5.0,8.0,2e-05,0.19858,8.0,5.0,6.0,21.0,23.0,0.03916761700352692,0.3770523386506309
3978.0,154.22727272727272,0.1945131818181818,593.4509960483206,0.2874171393434304,46.0,10.0,8.0,2.0,48.0,6.0,2.0,5.0,5.0,0.0,0.199874,5.0,5.0,14.0,27.0,15.0,0.00514562588332396,0.37227806279006176
1296.0,66.62295081967213,0.24207491803278688,208.33620085816577,0.32860266568280566,47.0,7.0,6.0,1.0,42.0,5.0,3.0,2.0,9.0,3e-05,0.19956000000000002,7.0,4.0,15.0,25.0,10.0,0.017803091167046165,0.37738095355551843
8686.0,217.36923076923077,0.2550455384615385,1122.599792641113,0.3209848776933065,47.0,10.0,5.0,3.0,41.0,7.0,6.0,4.0,7.0,0.0,0.19982,6.0,5.0,15.0,25.0,14.0,0.004218919677445763,0.3804763992164928
1885.0,100.40384615384616,0.2007898076923077,342.14280979278146,0.2657618157840008,37.0,9.0,3.0,3.0,36.0,4.0,6.0,3.0,3.0,7e-05,0.19855599999999998,3.0,5.0,12.0,22.0,10.0,0.048877644338337696,0.38306636757649676
15935.0,712.8301886792453,0.19057301886792452,2769.284743400729,0.3141723365708034,33.0,6.0,9.0,5.0,38.0,5.0,3.0,0.0,7.0,0.0,0.19881200000000002,5.0,3.0,11.0,18.0,16.0,0.036997546758224295,0.38288778556468755
9590.0,415.89473684210526,0.27275355263157897,1495.5961808884404,0.34837572301099207,54.0,8.0,8.0,6.0,49.0,7.0,4.0,3.0,13.0,0.0,0.199898,10.0,7.0,13.0,24.0,22.0,0.0037559861760237223,0.3537773593843694
10153.0,233.63636363636363,0.18913527272727268,1361.2993974827054,0.28597979276899677,38.0,11.0,4.0,2.0,40.0,6.0,2.0,3.0,4.0,1e-05,0.19991400000000004,5.0,3.0,10.0,17.0,20.0,0.0030240496774980247,0.3675526900431369
6553.0,235.37777777777777,0.15073577777777777,794.2954610887391,0.24988130827333815,55.0,15.0,13.0,7.0,70.0,7.0,5.0,3.0,5.0,2e-05,0.199456,4.0,9.0,31.0,32.0,14.0,0.018844982146800134,0.4101076630349817
7590.0,347.2258064516129,0.1240193548387097,1353.8080511409387,0.27489871650312886,16.0,8.0,5.0,2.0,26.0,2.0,0.0,0.0,3.0,0.0,0.19875,3.0,4.0,9.0,10.0,5.0,0.024536537981781986,0.3714278563282275
3233.0,202.5952380952381,0.17660738095238096,611.4714126995251,0.2640585251332014,28.0,7.0,4.0,3.0,31.0,2.0,3.0,4.0,2.0,0.0,0.185614,5.0,6.0,9.0,16.0,6.0,0.2574526231937071,0.5854590405939875
3662.0,191.0735294117647,0.17985926470588237,657.0664152162933,0.27168960125544317,46.0,10.0,8.0,4.0,48.0,10.0,4.0,1.0,5.0,1e-05,0.19959400000000002,6.0,6.0,17.0,29.0,10.0,0.015420868785274459,0.3782894791739244
2786.0,140.6140350877193,0.16540754385964912,431.6122672917216,0.28356779064044674,33.0,11.0,10.0,3.0,43.0,6.0,1.0,2.0,5.0,1e-05,0.19994800000000001,3.0,5.0,7.0,22.0,20.0,0.0028401965626626184,0.35668875747806456
3721.0,99.62025316455696,0.1819508860759493,439.44171439373275,0.2901585600584002,53.0,14.0,10.0,2.0,63.0,4.0,3.0,1.0,8.0,2e-05,0.19986199999999998,6.0,6.0,12.0,31.0,24.0,0.0050663701423342205,0.37767184141293786
2213.0,83.8543046357616,0.23304675496688743,281.0488019970672,0.31473979420524056,105.0,27.0,16.0,3.0,97.0,18.0,10.0,10.0,16.0,0.0,0.199886,10.0,10.0,24.0,57.0,50.0,0.004724043666579716,0.36945531375779583
6477.0,264.7391304347826,0.20221594202898552,1021.9156443273502,0.2944508635927044,40.0,18.0,7.0,4.0,48.0,6.0,5.0,5.0,5.0,0.0,0.19734400000000002,4.0,8.0,17.0,27.0,13.0,0.07204243863613884,0.4113455028888393
3085.0,142.45238095238096,0.28307880952380954,496.6063019747109,0.3207329286642317,30.0,5.0,6.0,1.0,22.0,8.0,3.0,4.0,5.0,4e-05,0.199984,4.0,3.0,7.0,13.0,15.0,0.0019720743930864613,0.3530223428318189
4021.0,116.23170731707317,0.21869195121951218,533.7728414894478,0.2920049266266608,51.0,22.0,7.0,2.0,52.0,12.0,8.0,4.0,6.0,1e-05,0.19999200000000003,5.0,3.0,20.0,40.0,14.0,0.000864676188355228,0.37177959580320247
8701.0,237.13131313131314,0.2318430303030303,967.5926458026679,0.33292229084627606,63.0,15.0,15.0,6.0,68.0,9.0,3.0,7.0,12.0,0.0,0.199826,10.0,9.0,28.0,35.0,17.0,0.006390032678105786,0.37385328191367595
4026.0,128.19607843137254,0.2795894117647059,566.2940073228035,0.38309243607527066,35.0,10.0,5.0,1.0,33.0,3.0,4.0,0.0,11.0,2e-05,0.19996799999999998,9.0,3.0,9.0,17.0,13.0,0.002364353803595072,0.36508796528491616
1700.0,134.54761904761904,0.215165,347.36746032743343,0.35657406022452054,25.0,10.0,5.0,2.0,31.0,3.0,1.0,0.0,7.0,1e-05,0.19886800000000002,7.0,1.0,7.0,18.0,9.0,0.03767747381120744,0.4027096494120808
3568.0,108.4235294117647,0.18599047058823528,446.2794264865794,0.2811244762520934,55.0,20.0,8.0,2.0,61.0,10.0,2.0,5.0,7.0,2e-05,0.19221199999999997,8.0,9.0,17.0,39.0,12.0,0.16843373710534246,0.5330191511430638
3022.0,100.43037974683544,0.23159835443037974,388.2542128047233,0.32452627862790545,52.0,19.0,6.0,2.0,52.0,9.0,3.0,7.0,8.0,1e-05,0.199048,7.0,10.0,19.0,28.0,15.0,0.033375547387192186,0.3854442068835005
2153.0,97.67647058823529,0.4514545588235294,350.2207472428039,0.430202576380948,50.0,11.0,5.0,2.0,29.0,9.0,4.0,0.0,26.0,3e-05,0.199986,25.0,4.0,13.0,17.0,9.0,0.0018750883976020845,0.3592575905692757
3273.0,105.37096774193549,0.18566580645161296,439.6919461898577,0.3053431819442404,40.0,15.0,5.0,2.0,47.0,5.0,0.0,3.0,7.0,1e-05,0.199944,4.0,6.0,9.0,30.0,13.0,0.0016529930322670627,0.3662187347984577
2650.0,107.47692307692307,0.2584732307692308,367.6710949787055,0.3350673086048771,41.0,13.0,9.0,2.0,40.0,7.0,7.0,3.0,8.0,3e-05,0.19947800000000002,7.0,9.0,13.0,23.0,13.0,0.01977416670699163,0.371834745679446
4421.0,291.83673469387753,0.2141418367346939,813.9733071624715,0.31163710281628604,31.0,7.0,6.0,5.0,35.0,4.0,0.0,5.0,5.0,0.0,0.199632,4.0,9.0,13.0,19.0,4.0,0.010400825505049905,0.3945688305215561
11355.0,704.8048780487804,0.1017409756097561,2069.371345796948,0.23664935823945463,19.0,10.0,7.0,5.0,35.0,2.0,1.0,1.0,2.0,0.0,0.195906,3.0,2.0,15.0,14.0,7.0,0.09560132191538832,0.41948536848480406
5631.0,283.2857142857143,0.1921052857142857,891.1982326036774,0.30176116408142306,38.0,14.0,14.0,4.0,50.0,8.0,2.0,3.0,7.0,0.0,0.199708,7.0,2.0,20.0,24.0,17.0,0.008872665942553499,0.35415526782529644
11796.0,529.1333333333333,0.07613977777777778,2043.6777697735686,0.18226883160734358,21.0,13.0,8.0,3.0,41.0,2.0,0.0,1.0,1.0,0.0,0.197794,2.0,8.0,7.0,19.0,9.0,0.06579878576786918,0.4126814340001209
9864.0,417.875,0.18767722222222222,1416.5373660355733,0.31506096206052914,43.0,14.0,8.0,7.0,56.0,1.0,4.0,4.0,7.0,0.0,0.19998,6.0,7.0,20.0,15.0,24.0,0.0008965590890200547,0.34781122018442445
3335.0,123.93181818181819,0.22812454545454547,417.6627825132307,0.28494214171440735,61.0,12.0,12.0,3.0,57.0,12.0,9.0,3.0,7.0,1e-05,0.19986800000000002,7.0,12.0,26.0,31.0,12.0,0.006197558259132077,0.4038288567343957
6168.0,507.55555555555554,0.16368074074074068,1194.15405772465,0.29014995876878114,30.0,7.0,8.0,9.0,42.0,5.0,1.0,1.0,5.0,0.0,0.199976,4.0,7.0,10.0,20.0,13.0,0.0011761403295094534,0.3509334915216708
2885.0,221.97674418604652,0.21345604651162783,651.2481929045889,0.3347342955806266,25.0,9.0,6.0,3.0,31.0,5.0,0.0,1.0,6.0,1e-05,0.19965000000000002,5.0,5.0,12.0,13.0,8.0,0.01316709575427676,0.3755332995945309
6387.0,188.75,0.12526555555555555,759.2673628180925,0.18586713850138048,68.0,23.0,11.0,6.0,81.0,17.0,7.0,1.0,2.0,1e-05,0.199882,1.0,4.0,27.0,59.0,17.0,0.0049120453078591916,0.3767387173322981
1453.0,98.79032258064517,0.1816808064516129,264.06256205782205,0.288947117587722,39.0,15.0,7.0,1.0,46.0,5.0,3.0,4.0,4.0,3e-05,0.19988,5.0,3.0,22.0,25.0,7.0,0.004886694822119306,0.40903174350461385
4444.0,148.95,0.19281166666666666,595.6982016927699,0.2866572022710905,34.0,17.0,7.0,2.0,43.0,6.0,4.0,2.0,5.0,0.0,0.19996,3.0,6.0,8.0,20.0,23.0,0.002135258321124778,0.35421143503976993
2203.0,136.95238095238096,0.23477285714285714,436.12628972531473,0.33836396747392283,61.0,13.0,5.0,5.0,60.0,6.0,4.0,3.0,11.0,0.0,0.2,11.0,4.0,9.0,32.0,28.0,4.1070412331173794e-05,0.3535351664797984
24141.0,1664.8103448275863,0.11393137931034482,5192.865239447813,0.22427846049704614,26.0,15.0,8.0,9.0,47.0,3.0,3.0,1.0,4.0,0.0,0.17694000000000001,11.0,10.0,13.0,14.0,10.0,0.35689742029321836,0.6270499815424987
5536.0,236.75757575757575,0.20071984848484847,878.3459500089662,0.33665228082297377,39.0,15.0,9.0,3.0,50.0,4.0,1.0,0.0,11.0,0.0,0.199826,7.0,6.0,13.0,20.0,20.0,0.0057472738361524925,0.3781778700867578
12349.0,726.8478260869565,0.18429260869565214,2412.300435245697,0.3058590159479903,25.0,7.0,9.0,5.0,33.0,4.0,3.0,1.0,5.0,0.0,0.198356,7.0,7.0,13.0,12.0,7.0,0.0351498437665291,0.3964383844948345
11083.0,984.08,0.2050636,2539.3604694095716,0.3395435777614414,13.0,3.0,5.0,4.0,19.0,1.0,0.0,1.0,4.0,0.0,0.199774,3.0,3.0,5.0,5.0,9.0,0.005351612284978129,0.3594449951604604
1042.0,73.83783783783784,0.19746270270270272,210.01100531182126,0.2712355756847168,26.0,6.0,4.0,1.0,25.0,4.0,5.0,0.0,3.0,6e-05,0.19834600000000002,3.0,2.0,4.0,17.0,11.0,0.04025438823796643,0.3844233872948503
4401.0,346.1224489795918,0.1368579591836735,920.412366160819,0.23907293253169515,25.0,10.0,9.0,5.0,38.0,3.0,4.0,0.0,4.0,0.0,0.174654,6.0,7.0,10.0,18.0,8.0,0.34483427863919985,0.6251412955999579
17499.0,472.1014492753623,0.14445478260869565,2290.8907839333897,0.23929352544647947,47.0,12.0,6.0,4.0,52.0,10.0,1.0,2.0,4.0,0.0,0.197446,4.0,4.0,18.0,22.0,21.0,0.06804761401370778,0.41059014348383976
10941.0,282.43243243243245,0.16054635135135137,1287.780146179496,0.2996314677281136,36.0,21.0,13.0,4.0,57.0,6.0,2.0,2.0,7.0,0.0,0.19963,5.0,5.0,23.0,17.0,24.0,0.010788760398031998,0.33692198278769525
19865.0,907.15625,0.14229015625,3751.4812208760873,0.257997910835123,35.0,18.0,7.0,4.0,51.0,6.0,1.0,2.0,4.0,0.0,0.19995400000000002,3.0,4.0,19.0,19.0,19.0,0.001856913125277033,0.35119961045230547
3513.0,85.46728971962617,0.18682962616822427,366.340664648217,0.2665209419028033,67.0,26.0,12.0,2.0,74.0,17.0,4.0,5.0,7.0,3e-05,0.19920400000000002,4.0,7.0,24.0,35.0,37.0,0.021728416651665423,0.38987563611694864
19451.0,979.3148148148148,0.0694212962962963,3169.6002833870375,0.14938816606221098,24.0,13.0,10.0,7.0,45.0,8.0,0.0,0.0,1.0,0.0,0.180718,4.0,9.0,14.0,18.0,9.0,0.3015982428443534,0.5856170276032908
8625.0,297.1981132075472,0.26482990566037734,1244.3573731335832,0.35004804267709677,71.0,20.0,9.0,6.0,67.0,13.0,3.0,7.0,16.0,0.0,0.2,14.0,10.0,14.0,43.0,25.0,6.888833962804248e-06,0.3641121040582604
7508.0,418.5074626865672,0.16501328358208955,1407.6319945333228,0.2813792204157148,40.0,15.0,6.0,6.0,52.0,3.0,4.0,3.0,5.0,0.0,0.19922,4.0,6.0,8.0,21.0,28.0,0.01944008289469674,0.34063347558876106
417.0,25.535714285714285,0.2599289285714286,70.90838261087187,0.3391381237873367,41.0,11.0,4.0,0.0,37.0,3.0,5.0,2.0,9.0,7e-05,0.199754,7.0,5.0,9.0,29.0,6.0,0.012206384376611768,0.3909516321029233
14834.0,210.31632653061226,0.22721581632653065,1499.5468335667197,0.3205198270059521,68.0,17.0,11.0,2.0,63.0,12.0,7.0,3.0,13.0,0.0,0.19955799999999999,10.0,4.0,27.0,39.0,18.0,0.009939444699364789,0.38307266243433585
8923.0,437.75949367088606,0.156116582278481,1489.167537523879,0.2713023556560497,47.0,15.0,10.0,7.0,59.0,11.0,1.0,2.0,6.0,0.0,0.199982,6.0,6.0,17.0,36.0,14.0,0.00076184696845594,0.35685835406540906
2389.0,99.60606060606061,0.21912101010101012,324.84550541374506,0.3232716959228542,63.0,23.0,9.0,4.0,69.0,8.0,6.0,5.0,11.0,2e-05,0.199788,13.0,2.0,26.0,40.0,18.0,0.008264367263764344,0.3795440528921955
2013.0,138.70886075949366,0.23140506329113922,387.2175704736451,0.32342216298681814,49.0,19.0,6.0,5.0,51.0,10.0,5.0,4.0,9.0,1e-05,0.20000800000000002,7.0,9.0,20.0,30.0,13.0,5.26999054443966e-05,0.37175207560383455
1416.0,168.11627906976744,0.14157093023255818,345.44411652533415,0.24487067880550656,23.0,9.0,9.0,2.0,35.0,1.0,4.0,1.0,2.0,2e-05,0.19377799999999998,2.0,7.0,11.0,17.0,6.0,0.10479406929485452,0.4597351162845651
3035.0,152.0731707317073,0.20484121951219508,477.1745802239446,0.29220227423694783,21.0,9.0,10.0,1.0,29.0,2.0,3.0,5.0,2.0,1e-05,0.19941,1.0,5.0,16.0,16.0,3.0,0.015656601224912876,0.40840256036874245
10798.0,802.7777777777778,0.14503407407407407,2481.852225483178,0.22936305550709352,14.0,7.0,3.0,3.0,20.0,2.0,3.0,1.0,1.0,0.0,0.182286,1.0,9.0,5.0,9.0,3.0,0.23770164023022747,0.5673232795213194
5513.0,207.51923076923077,0.08900307692307693,816.8164865544162,0.1759168123174052,24.0,19.0,7.0,2.0,43.0,5.0,2.0,1.0,1.0,0.0,0.178782,2.0,8.0,7.0,20.0,15.0,0.4194636808124118,0.6582776453839074
6332.0,293.7142857142857,0.1850085714285714,1169.756207521043,0.2866109550756701,27.0,9.0,4.0,2.0,30.0,5.0,2.0,1.0,4.0,1e-05,0.19975,3.0,2.0,7.0,20.0,10.0,0.004967277252686599,0.3537200625687205
8408.0,322.7439024390244,0.17409560975609756,1137.6257240729817,0.2711556623143172,48.0,17.0,11.0,6.0,61.0,8.0,5.0,2.0,6.0,0.0,0.19981,4.0,6.0,23.0,30.0,19.0,0.008209727255471448,0.3903182737735327
3695.0,196.69444444444446,0.15396722222222226,704.5526484327344,0.217856826731216,20.0,13.0,1.0,2.0,26.0,7.0,1.0,1.0,1.0,1e-05,0.19845000000000002,1.0,1.0,6.0,12.0,16.0,0.034120442172791345,0.35669552475704985
8867.0,567.9607843137255,0.15246156862745097,1585.4716247766576,0.2758163722221266,30.0,8.0,7.0,6.0,41.0,2.0,2.0,2.0,4.0,0.0,0.192758,3.0,5.0,13.0,20.0,10.0,0.08986933351213405,0.4101079044164114
2527.0,69.48214285714286,0.4105635714285714,346.90555482268763,0.3725234505246835,45.0,8.0,2.0,1.0,23.0,10.0,3.0,7.0,13.0,5e-05,0.200038,10.0,5.0,10.0,18.0,13.0,0.00012083621518349545,0.3581937904059116
8881.0,348.03614457831327,0.1479793975903614,1253.6306641379922,0.26487436290387467,46.0,22.0,8.0,7.0,64.0,6.0,6.0,1.0,6.0,1e-05,0.198722,5.0,4.0,22.0,35.0,17.0,0.021247499426566216,0.3426415564736203
2428.0,118.39024390243902,0.16769878048780487,334.908824727609,0.2819777053866106,40.0,26.0,14.0,2.0,62.0,5.0,4.0,5.0,6.0,1e-05,0.19950600000000002,7.0,9.0,14.0,34.0,18.0,0.015088892023353796,0.38562297886217994
3055.0,187.62,0.1654072,517.1062130742581,0.3182299724101424,24.0,15.0,7.0,4.0,40.0,2.0,0.0,2.0,6.0,2e-05,0.198824,4.0,4.0,7.0,17.0,18.0,0.032624890439101766,0.36450972215678856
12568.0,431.07272727272726,0.17735636363636365,1862.2827131780102,0.2867705202445368,39.0,6.0,6.0,4.0,43.0,3.0,3.0,1.0,5.0,0.0,0.196756,8.0,3.0,8.0,22.0,14.0,0.010715902833034583,0.3757862268820787
7238.0,182.86301369863014,0.27651493150684936,888.8621834878303,0.34986790984607863,52.0,12.0,6.0,3.0,45.0,7.0,3.0,4.0,14.0,0.0,0.19725600000000001,8.0,14.0,15.0,28.0,8.0,0.06629912506572162,0.45420656013421007
4348.0,130.79012345679013,0.24974012345679017,556.2561519382241,0.35247981663780664,46.0,25.0,7.0,3.0,54.0,6.0,3.0,6.0,12.0,1e-05,0.19979600000000003,11.0,9.0,14.0,26.0,21.0,0.0060422444975997015,0.37827081368297627
2527.0,91.14285714285714,0.2715522222222222,350.0924529657598,0.3881730125570316,40.0,16.0,5.0,2.0,44.0,2.0,2.0,3.0,12.0,2e-05,0.200008,12.0,3.0,9.0,22.0,17.0,0.0003323655371874728,0.363497995846453
1560.0,118.85714285714286,0.19081660714285714,305.10270100945564,0.3156528790814636,35.0,10.0,9.0,2.0,44.0,2.0,3.0,0.0,7.0,2e-05,0.19993799999999998,5.0,3.0,13.0,18.0,17.0,0.0030775609380185587,0.3308309930549077
7056.0,456.1025641025641,0.22186282051282055,1355.7926018474193,0.3503065798290576,22.0,6.0,7.0,4.0,27.0,4.0,1.0,1.0,6.0,0.0,0.199998,6.0,3.0,9.0,13.0,8.0,0.00016266403699314956,0.342015188448385
8870.0,301.4390243902439,0.1571128048780488,1148.0210129967027,0.2585713658683241,50.0,15.0,11.0,6.0,63.0,7.0,4.0,3.0,5.0,0.0,0.192776,6.0,8.0,24.0,32.0,12.0,0.15567970446150226,0.49649242170923263
6419.0,329.43589743589746,0.22415153846153849,1054.58203641627,0.3275354736790291,48.0,13.0,11.0,6.0,55.0,6.0,3.0,4.0,10.0,0.0,0.199086,10.0,11.0,20.0,22.0,15.0,0.01822984845862881,0.365098447454512
4852.0,233.9016393442623,0.20251557377049179,792.4185784293145,0.28963697961257817,39.0,9.0,9.0,4.0,40.0,7.0,5.0,5.0,4.0,0.0,0.198418,3.0,4.0,14.0,26.0,14.0,0.05284236066040846,0.398191868525695
4803.0,120.21052631578948,0.39725315789473675,645.5480396284571,0.4041767446462435,45.0,9.0,1.0,2.0,27.0,5.0,5.0,4.0,16.0,0.0,0.19986399999999999,14.0,3.0,9.0,22.0,9.0,0.004786101134463257,0.3786757367893034
6426.0,167.93333333333334,0.26058746666666666,780.9986655273846,0.34223442162390516,51.0,13.0,9.0,2.0,46.0,12.0,4.0,0.0,13.0,0.0,0.199962,10.0,7.0,19.0,27.0,12.0,0.00112437897037845,0.37329205364045603
29554.0,2187.96,0.1303748,6199.662658435537,0.26199447664590186,11.0,5.0,4.0,5.0,20.0,2.0,1.0,0.0,2.0,0.0,0.19387000000000001,3.0,5.0,9.0,4.0,4.0,0.16309310835580557,0.49022180391821835
148.0,10.204081632653061,0.3513120408163265,25.692037670585908,0.3811763411452713,37.0,11.0,1.0,0.0,25.0,4.0,7.0,1.0,12.0,0.00017,0.200132,8.0,6.0,7.0,18.0,10.0,0.00011647552516469922,0.3882483824539502
24660.0,1505.5405405405406,0.14161324324324323,4983.223116290785,0.27013239618854024,15.0,11.0,4.0,7.0,30.0,2.0,0.0,2.0,3.0,0.0,0.195502,1.0,7.0,7.0,12.0,10.0,0.10680223412873643,0.4328802115446021
14827.0,562.6842105263158,0.10165491228070174,2176.46722568651,0.20478608424935832,31.0,14.0,7.0,5.0,48.0,5.0,1.0,1.0,2.0,0.0,0.193574,4.0,1.0,7.0,20.0,25.0,0.08764588856442591,0.407128035296849
2062.0,171.52631578947367,0.1733533333333333,436.5550187492964,0.3074783513208599,28.0,19.0,6.0,4.0,44.0,3.0,2.0,3.0,5.0,0.0,0.199484,5.0,5.0,15.0,20.0,12.0,0.017788808148880154,0.3549662235485494
9151.0,489.53225806451616,0.07643000000000001,1551.1904556193538,0.1615618415104819,28.0,15.0,14.0,5.0,54.0,4.0,3.0,0.0,1.0,0.0,0.191418,2.0,9.0,19.0,21.0,11.0,0.14758251493429742,0.45914595899275934
14022.0,275.986301369863,0.22382945205479451,1636.733202191125,0.3144460732035374,47.0,15.0,8.0,3.0,50.0,6.0,4.0,6.0,7.0,0.0,0.192068,8.0,5.0,19.0,26.0,15.0,0.1591915823056028,0.49288679617858755
8339.0,249.27631578947367,0.21898697368421052,1111.5971747502522,0.32692169753796485,46.0,22.0,4.0,4.0,54.0,6.0,3.0,2.0,11.0,0.0,0.199648,7.0,9.0,17.0,24.0,19.0,0.0117680157854284,0.3698434165110581
123.0,11.071428571428571,0.18248232142857143,24.599547863772635,0.27996522343977365,44.0,10.0,2.0,0.0,42.0,4.0,3.0,2.0,5.0,0.0002,0.200052,2.0,6.0,12.0,22.0,14.0,0.0042745311055130755,0.3613908764185872
18410.0,597.873417721519,0.21581316455696203,2517.8666747013954,0.3229638754401995,50.0,14.0,9.0,6.0,52.0,13.0,2.0,2.0,10.0,0.0,0.19989200000000001,9.0,5.0,14.0,30.0,21.0,0.004140327921748192,0.35908311169497736
13345.0,946.5098039215686,0.10873627450980393,2763.1280893471403,0.21941913353358805,26.0,5.0,13.0,7.0,42.0,5.0,0.0,3.0,1.0,0.0,0.199132,3.0,6.0,20.0,9.0,13.0,0.030414398893984843,0.3706797955153105
5179.0,239.52380952380952,0.2014155952380953,756.0497979975619,0.30528631293446795,53.0,14.0,11.0,6.0,58.0,9.0,5.0,3.0,9.0,0.0,0.199172,6.0,9.0,19.0,26.0,24.0,0.023750782716059935,0.35441164561588245
2204.0,156.10714285714286,0.18235642857142856,448.0859961536174,0.3062905522622303,29.0,18.0,6.0,3.0,43.0,3.0,2.0,1.0,7.0,2e-05,0.19996399999999998,4.0,7.0,7.0,20.0,18.0,0.002446656750381548,0.3474596441083056
2254.0,165.3877551020408,0.17879163265306122,482.540082561681,0.2644984335306952,33.0,7.0,6.0,3.0,36.0,5.0,4.0,1.0,3.0,0.0,0.199744,2.0,1.0,9.0,20.0,17.0,0.008084785891140728,0.351496266469972
15014.0,343.2625,0.16545400000000002,1708.3302208863922,0.24710978814385318,48.0,16.0,11.0,5.0,58.0,9.0,5.0,5.0,3.0,0.0,0.19688,3.0,10.0,15.0,37.0,15.0,0.08651829882102945,0.4327882023357246
17126.0,661.1224489795918,0.19429326530612245,2691.133769361546,0.3016888946931499,27.0,13.0,5.0,4.0,36.0,3.0,1.0,4.0,5.0,0.0,0.19363,2.0,11.0,20.0,11.0,5.0,0.1018000566114831,0.45333820624740967
2692.0,83.28787878787878,0.25654681818181824,342.40449963198165,0.34748968322666346,45.0,13.0,7.0,1.0,46.0,4.0,2.0,5.0,9.0,0.0,0.199936,8.0,6.0,12.0,29.0,11.0,0.0027117092526948803,0.3866573625596013
2632.0,97.80645161290323,0.2669182258064516,394.2217256705099,0.3572836128773935,41.0,15.0,4.0,2.0,38.0,9.0,2.0,2.0,11.0,2e-05,0.200012,9.0,6.0,10.0,21.0,16.0,0.0002256567447169071,0.3785041179451514
4330.0,252.10752688172042,0.20649784946236555,731.6343681464284,0.3256932101690391,56.0,17.0,12.0,8.0,69.0,4.0,4.0,6.0,10.0,1e-05,0.19978800000000002,9.0,11.0,32.0,27.0,14.0,0.007410011525193337,0.370679331402155
5452.0,125.83783783783784,0.21377189189189189,633.9909843980653,0.3182523479910653,41.0,22.0,10.0,1.0,51.0,4.0,8.0,4.0,7.0,0.0,0.199758,6.0,8.0,17.0,23.0,20.0,0.008574743851908989,0.37832881996544115
3866.0,170.1206896551724,0.17300310344827588,556.6316827684113,0.279864257202191,34.0,12.0,9.0,3.0,43.0,6.0,2.0,2.0,5.0,0.0,0.198468,3.0,5.0,19.0,23.0,8.0,0.04565362774374059,0.3993501372876138
4323.0,195.10526315789474,0.17506035087719296,650.6578232487145,0.2938241380454004,32.0,14.0,7.0,4.0,43.0,4.0,3.0,0.0,7.0,0.0,0.19569399999999998,6.0,8.0,17.0,19.0,7.0,0.10528112158434838,0.45874416926385014
1481.0,136.38235294117646,0.18655558823529417,299.4474337357631,0.2680169388434375,48.0,5.0,12.0,3.0,46.0,9.0,6.0,2.0,5.0,1e-05,0.19552400000000003,5.0,11.0,16.0,22.0,14.0,0.09411509150414799,0.44067367899310017
9527.0,294.35087719298247,0.20896385964912279,1305.8844350044724,0.31318369703236065,35.0,14.0,5.0,3.0,39.0,7.0,3.0,1.0,7.0,1e-05,0.200002,5.0,7.0,10.0,21.0,14.0,0.0002719051869750713,0.37930304848536156
1235.0,49.63157894736842,0.2235333333333333,199.60747723390116,0.2613743633942818,43.0,10.0,3.0,1.0,36.0,6.0,6.0,3.0,6.0,3e-05,0.180962,2.0,9.0,6.0,23.0,17.0,0.32985413530596114,0.6201094808819085
