rouge_1_r,rouge_1_p,rouge_1_f,rouge_2_r,rouge_2_p,rouge_2_f,rouge_l_r,rouge_l_p,rouge_l_f
0.11196911196911197,0.8285714285714286,0.1972789094671202,0.0389344262295082,0.4634146341463415,0.07183364696323986,0.11196911196911197,0.8285714285714286,0.1972789094671202
0.06019417475728155,0.7948717948717948,0.11191335609189486,0.012275731822474031,0.3170731707317073,0.023636362918694236,0.05825242718446602,0.7692307692307693,0.10830324778864578
0.24074074074074073,0.8863636363636364,0.3786407733396173,0.1623931623931624,0.7307692307692307,0.26573426275905915,0.24074074074074073,0.8863636363636364,0.3786407733396173
0.05025125628140704,0.5882352941176471,0.09259259114240401,0.005988023952095809,0.10810810810810811,0.011347516735938925,0.04773869346733668,0.5588235294117647,0.08796296151277436
0.21323529411764705,0.8285714285714286,0.33918128329400504,0.08294930875576037,0.5,0.14229248767767036,0.21323529411764705,0.8285714285714286,0.33918128329400504
0.2,0.9375,0.32967032677212904,0.09401709401709402,0.6111111111111112,0.16296296065185187,0.2,0.9375,0.32967032677212904
0.13909774436090225,0.8043478260869565,0.2371794846655161,0.03636363636363636,0.35294117647058826,0.06593406424042994,0.13533834586466165,0.782608695652174,0.23076922825525972
0.08529411764705883,0.7837837837837838,0.15384615207593103,0.028846153846153848,0.43902439024390244,0.054135337188806636,0.08529411764705883,0.7837837837837838,0.15384615207593103
0.06936416184971098,0.75,0.12698412543433835,0.01729559748427673,0.3235294117647059,0.03283581993210072,0.06647398843930635,0.71875,0.12169312014333304
0.13851351351351351,0.7592592592592593,0.23428571167608167,0.039014373716632446,0.296875,0.0689655151881582,0.13175675675675674,0.7222222222222222,0.22285714024751022
0.1511627906976744,0.8125,0.2549019581391772,0.04428044280442804,0.36363636363636365,0.0789473664856735,0.14534883720930233,0.78125,0.24509803657054982
0.0856269113149847,0.875,0.15598885631489515,0.036521739130434785,0.65625,0.06919275023680349,0.0856269113149847,0.875,0.15598885631489515
0.06569343065693431,0.9,0.12244897832384656,0.014809041309431021,0.4222222222222222,0.028614457176579074,0.06204379562043796,0.85,0.11564625723541118
0.32727272727272727,0.9818181818181818,0.490909087159091,0.21739130434782608,0.9230769230769231,0.3519061552721425,0.32727272727272727,0.9818181818181818,0.490909087159091
0.16272189349112426,0.9322033898305084,0.27707808311175125,0.08793103448275862,0.7727272727272727,0.15789473500752427,0.16272189349112426,0.9322033898305084,0.27707808311175125
0.49056603773584906,0.8764044943820225,0.6290322534628643,0.27075812274368233,0.6147540983606558,0.37593984537860947,0.4716981132075472,0.8426966292134831,0.6048387050757674
0.13761467889908258,0.6976744186046512,0.2298850547191028,0.062146892655367235,0.4782608695652174,0.10999999796450004,0.13302752293577982,0.6744186046511628,0.22222221947006068
0.08478260869565217,1.0,0.15631262380954294,0.039440203562340966,0.775,0.07506053176603017,0.08478260869565217,1.0,0.15631262380954294
0.11042944785276074,0.9473684210526315,0.1978021959322546,0.05489614243323442,0.7708333333333334,0.10249307355100101,0.11042944785276074,0.9473684210526315,0.1978021959322546
0.08208955223880597,0.9428571428571428,0.1510297468102153,0.03825857519788918,0.7837837837837838,0.07295597395527076,0.08208955223880597,0.9428571428571428,0.1510297468102153
0.05808080808080808,0.8846153846153846,0.10900473818018463,0.021476510067114093,0.6153846153846154,0.04150453890730956,0.05555555555555555,0.8461538461538461,0.10426540168729365
0.10372340425531915,0.7959183673469388,0.1835294097246782,0.042584434654919234,0.5272727272727272,0.07880434644320801,0.10106382978723404,0.7755102040816326,0.178823527371737
0.19008264462809918,0.8214285714285714,0.30872482916265037,0.055248618784530384,0.35714285714285715,0.09569377758384658,0.18181818181818182,0.7857142857142857,0.295302010370704
0.3076923076923077,0.9032258064516129,0.4590163896519754,0.14714714714714713,0.6125,0.2372881324695578,0.29120879120879123,0.8548387096774194,0.43442622571754913
0.08300395256916997,0.9130434782608695,0.1521739115157005,0.02947845804988662,0.4642857142857143,0.05543709909047515,0.07905138339920949,0.8695652173913043,0.1449275347041063
0.0688976377952756,0.7291666666666666,0.12589927899798148,0.018518518518518517,0.32075471698113206,0.03501544695968888,0.06299212598425197,0.6666666666666666,0.11510791209150667
0.2222222222222222,0.7619047619047619,0.3440860180090184,0.08085106382978724,0.41304347826086957,0.13523131398791816,0.2013888888888889,0.6904761904761905,0.31182795349288944
0.10780669144981413,0.8787878787878788,0.19205297818582517,0.03969754253308128,0.5526315789473685,0.07407407282351808,0.10780669144981413,0.8787878787878788,0.19205297818582517
0.13580246913580246,0.8,0.23218997113359002,0.042105263157894736,0.36923076923076925,0.07559054934341873,0.12962962962962962,0.7636363636363637,0.22163588142382745
0.226890756302521,0.9818181818181818,0.36860067954431625,0.12471655328798185,0.8333333333333334,0.21696252239020578,0.22268907563025211,0.9636363636363636,0.3617747409777633
0.08709677419354839,0.84375,0.15789473514585683,0.0300187617260788,0.48484848484848486,0.05653710137540738,0.08709677419354839,0.84375,0.15789473514585683
0.1791044776119403,0.7272727272727273,0.28742514652945605,0.06521739130434782,0.3157894736842105,0.10810810527067616,0.17164179104477612,0.696969696969697,0.2754490986252645
0.0967741935483871,0.975,0.1760722331201688,0.05394736842105263,0.8913043478260869,0.10173697162841962,0.0967741935483871,0.975,0.1760722331201688
0.05726872246696035,1.0,0.10833333230868057,0.027127003699136867,0.7333333333333333,0.05231866756409404,0.05726872246696035,1.0,0.10833333230868057
0.12087912087912088,0.7719298245614035,0.20902612592481426,0.04341317365269461,0.4142857142857143,0.07859078419077421,0.1043956043956044,0.6666666666666666,0.1805225629794461
0.10583941605839416,0.8787878787878788,0.18892507951447762,0.045627376425855515,0.7058823529411765,0.08571428457372449,0.10583941605839416,0.8787878787878788,0.18892507951447762
0.17216117216117216,0.9038461538461539,0.28923076654276925,0.08617234468937876,0.6825396825396826,0.1530249090413622,0.17216117216117216,0.9038461538461539,0.28923076654276925
0.06936416184971098,0.8571428571428571,0.1283422446040779,0.016,0.3448275862068966,0.03058103890782671,0.06647398843930635,0.8214285714285714,0.12299465102119019
0.3028169014084507,0.9347826086956522,0.45744680481439576,0.1875,0.78,0.30232557827053663,0.29577464788732394,0.9130434782608695,0.44680850694205526
0.15269461077844312,0.9807692307692307,0.26424870233187475,0.09198813056379822,0.9393939393939394,0.16756756594287806,0.15269461077844312,0.9807692307692307,0.26424870233187475
0.0827250608272506,0.8717948717948718,0.151111109528,0.017521902377972465,0.3181818181818182,0.03321470838188757,0.07785888077858881,0.8205128205128205,0.1422222206391111
0.12420382165605096,0.8297872340425532,0.21606647972959078,0.04067796610169491,0.43636363636363634,0.07441860309116041,0.12420382165605096,0.8297872340425532,0.21606647972959078
0.05058365758754864,1.0,0.09629629537969824,0.02133850630455868,0.7096774193548387,0.04143126120348204,0.05058365758754864,1.0,0.09629629537969824
0.11512415349887133,0.9807692307692307,0.20606060418030817,0.047337278106508875,0.7619047619047619,0.08913648914921517,0.11286681715575621,0.9615384615384616,0.20202020013990413
0.10784313725490197,0.7333333333333333,0.1880341857988166,0.03225806451612903,0.3235294117647059,0.058666665017742266,0.10294117647058823,0.7,0.17948717725180804
0.11974789915966387,0.9193548387096774,0.21189590874144917,0.03451676528599606,0.4666666666666667,0.06427915390569863,0.11554621848739496,0.8870967741935484,0.20446096450353096
0.21084337349397592,0.9722222222222222,0.346534650536222,0.15384615384615385,0.9523809523809523,0.2649006598570238,0.21084337349397592,0.9722222222222222,0.346534650536222
0.1645021645021645,0.95,0.2804428019117387,0.06172839506172839,0.5555555555555556,0.11111110931111112,0.16017316017316016,0.925,0.2730627281110007
0.11659192825112108,0.7428571428571429,0.20155038525178778,0.04218362282878412,0.4146341463414634,0.07657657490027193,0.1031390134529148,0.6571428571428571,0.17829457129829943
0.15648854961832062,0.9318181818181818,0.2679738537468495,0.0892018779342723,0.76,0.15966386366605467,0.15648854961832062,0.9318181818181818,0.2679738537468495
0.1717171717171717,0.85,0.28571428291787304,0.07282913165266107,0.5306122448979592,0.12807881561151693,0.16666666666666666,0.825,0.2773109215733352
0.06391478029294274,0.8421052631578947,0.11881187987675842,0.021067415730337078,0.46153846153846156,0.04029549950083917,0.05992010652463382,0.7894736842105263,0.11138613730250099
0.09368191721132897,0.8431372549019608,0.16862744918039216,0.052884615384615384,0.6984126984126984,0.09832402103764552,0.09368191721132897,0.8431372549019608,0.16862744918039216
0.136,0.7846153846153846,0.23181817930010332,0.0458970792767733,0.4520547945205479,0.08333333165981155,0.13066666666666665,0.7538461538461538,0.22272727020919422
0.1650943396226415,0.8333333333333334,0.27559054842085684,0.0790273556231003,0.5306122448979592,0.13756613530962183,0.16037735849056603,0.8095238095238095,0.26771653267282536
0.1569767441860465,0.9473684210526315,0.2693266808529798,0.08006042296072508,0.7794117647058824,0.1452054777625821,0.14534883720930233,0.8771929824561403,0.24937655616470053
0.14840989399293286,0.8936170212765957,0.25454545210266305,0.0650887573964497,0.6470588235294118,0.11827956823158747,0.1413427561837456,0.851063829787234,0.24242423998145088
0.25906735751295334,0.9259259259259259,0.40485829617859664,0.1329479768786127,0.6301369863013698,0.21957040285051918,0.24870466321243523,0.8888888888888888,0.388663964194791
0.16317991631799164,0.8863636363636364,0.2756183719322255,0.07159353348729793,0.5740740740740741,0.1273100596298842,0.1506276150627615,0.8181818181818182,0.25441695850466356
0.10067114093959731,0.75,0.17751479081264665,0.02880658436213992,0.2978723404255319,0.05253283141255035,0.10067114093959731,0.75,0.17751479081264665
0.10251450676982592,0.9298245614035088,0.1846689877581979,0.04995693367786391,0.7733333333333333,0.09385113154613223,0.10251450676982592,0.9298245614035088,0.1846689877581979
0.06415929203539823,0.9666666666666667,0.12033194904013363,0.01940755873340143,0.6129032258064516,0.03762376178121754,0.061946902654867256,0.9333333333333333,0.11618257144677262
0.08207343412526998,0.8636363636363636,0.149901379085544,0.034972677595628415,0.6530612244897959,0.06639004052885196,0.07991360691144708,0.8409090909090909,0.1459566059100016
0.2781456953642384,0.9333333333333333,0.4285714250338401,0.2094017094017094,0.8305084745762712,0.3344709865447473,0.2781456953642384,0.9333333333333333,0.4285714250338401
0.19069767441860466,0.9318181818181818,0.31660231378184583,0.10933333333333334,0.7735849056603774,0.19158878287677966,0.1813953488372093,0.8863636363636364,0.3011582983378304
0.05788423153692615,0.8055555555555556,0.10800744753867443,0.01380897583429229,0.3076923076923077,0.026431717239539895,0.05788423153692615,0.8055555555555556,0.10800744753867443
0.07494646680942184,0.875,0.13806705969056482,0.017793594306049824,0.3488372093023256,0.033860044223180785,0.0728051391862955,0.85,0.13412228651502242
0.0853932584269663,0.926829268292683,0.15637859927814193,0.04100227790432802,0.8,0.07800649961416974,0.0853932584269663,0.926829268292683,0.15637859927814193
0.1565934065934066,0.8507462686567164,0.264501157467068,0.04974489795918367,0.5064935064935064,0.09059233286611335,0.15384615384615385,0.835820895522388,0.2598607862373695
0.21794871794871795,0.85,0.3469387722615578,0.1187214611872146,0.6341463414634146,0.19999999734349116,0.21153846153846154,0.825,0.3367346906289047
0.09108527131782945,0.8245614035087719,0.1640488638279287,0.02495201535508637,0.35135135135135137,0.04659498084062387,0.08527131782945736,0.7719298245614035,0.15357765963944703
0.0737527114967462,0.918918918918919,0.13654618336341348,0.024793388429752067,0.5526315789473685,0.047457626296760196,0.07158351409978309,0.8918918918918919,0.13253011910638537
0.13360323886639677,0.9166666666666666,0.2332155454826506,0.05725971370143149,0.6666666666666666,0.10546139214018961,0.13360323886639677,0.9166666666666666,0.2332155454826506
0.09473684210526316,0.703125,0.16697587916880366,0.028599605522682446,0.3625,0.05301645202650994,0.08842105263157894,0.65625,0.15584415375136393
0.07874015748031496,0.7894736842105263,0.14319808904278286,0.03074866310160428,0.5227272727272727,0.05808080703142538,0.07874015748031496,0.7894736842105263,0.14319808904278286
0.08547008547008547,0.8695652173913043,0.15564202171660435,0.029580152671755726,0.5254237288135594,0.05600722572980191,0.07905982905982906,0.8043478260869565,0.14396886996563157
0.1146067415730337,0.9622641509433962,0.20481927520644833,0.0624263839811543,0.8688524590163934,0.11648351523272553,0.1146067415730337,0.9622641509433962,0.20481927520644833
0.06666666666666667,0.5185185185185185,0.1181434578967046,0.008310249307479225,0.11538461538461539,0.015503874715595454,0.05714285714285714,0.4444444444444444,0.10126582076590292
0.12021857923497267,0.9777777777777777,0.21411192019109526,0.0589041095890411,0.8958333333333334,0.11053984460055116,0.12021857923497267,0.9777777777777777,0.21411192019109526
0.08231707317073171,0.8571428571428571,0.15020862148873904,0.02799712849964106,0.4936708860759494,0.05298912941901917,0.07774390243902439,0.8095238095238095,0.14186369798387113
0.14760147601476015,0.8163265306122449,0.24999999740644532,0.05422993492407809,0.46296296296296297,0.09708737676357813,0.14391143911439114,0.7959183673469388,0.24374999740644532
0.24285714285714285,0.9622641509433962,0.3878326964015672,0.15591397849462366,0.8923076923076924,0.2654462217239448,0.24285714285714285,0.9622641509433962,0.3878326964015672
0.05417956656346749,0.9210526315789473,0.102339180237167,0.0249798549556809,0.7209302325581395,0.04828660371401919,0.05417956656346749,0.9210526315789473,0.102339180237167
0.03669724770642202,0.5853658536585366,0.06906474709118576,0.007513148009015778,0.2222222222222222,0.014534883088250856,0.035168195718654434,0.5609756097560976,0.06618704924945915
0.20600858369098712,0.8888888888888888,0.334494770464131,0.13381995133819952,0.7746478873239436,0.2282157651227596,0.20600858369098712,0.8888888888888888,0.334494770464131
0.13175675675675674,0.8666666666666667,0.2287390006415493,0.04929577464788732,0.56,0.0906148852441847,0.12837837837837837,0.8444444444444444,0.22287389800225316
0.10483870967741936,0.8666666666666667,0.18705035778686405,0.03913630229419703,0.5471698113207547,0.07304785769616584,0.08870967741935484,0.7333333333333333,0.15827337936959784
0.29120879120879123,1.0,0.4510638262938887,0.16408668730650156,0.828125,0.27390180602501185,0.29120879120879123,1.0,0.4510638262938887
0.2077922077922078,0.9846153846153847,0.34316353599609,0.11965811965811966,0.9333333333333333,0.21212121010674934,0.2077922077922078,0.9846153846153847,0.34316353599609
0.13303769401330376,0.8823529411764706,0.23121387055527712,0.04158004158004158,0.47619047619047616,0.07648183408691585,0.12416851441241686,0.8235294117647058,0.2157996123664525
0.3105263157894737,0.9672131147540983,0.470119518233044,0.21621621621621623,0.9014084507042254,0.3487738388411823,0.3105263157894737,0.9672131147540983,0.470119518233044
0.22053231939163498,0.9508196721311475,0.3580246883015165,0.15151515151515152,0.8974358974358975,0.2592592567876544,0.21673003802281368,0.9344262295081968,0.3518518487953437
0.05241090146750524,0.6756756756756757,0.09727626325538614,0.01066350710900474,0.20930232558139536,0.020293121963575123,0.050314465408805034,0.6486486486486487,0.09338521267172858
0.26635514018691586,0.9827586206896551,0.4191176437035035,0.15625,0.8955223880597015,0.2660753854968266,0.26635514018691586,0.9827586206896551,0.4191176437035035
0.2751322751322751,0.9122807017543859,0.42276422408189573,0.17684887459807075,0.7857142857142857,0.2887139077617267,0.2751322751322751,0.9122807017543859,0.42276422408189573
0.21142857142857144,0.925,0.3441860434829638,0.09027777777777778,0.5652173913043478,0.15568862037936107,0.19428571428571428,0.85,0.31627906673877776
0.122,0.9682539682539683,0.21669626799466196,0.06234413965087282,0.9036144578313253,0.11664074529326471,0.12,0.9523809523809523,0.2131438701261007
0.11350293542074363,0.9666666666666667,0.20315236239245987,0.0557006092254134,0.9014084507042254,0.10491803169068799,0.11350293542074363,0.9666666666666667,0.20315236239245987
0.21739130434782608,1.0,0.3571428542091837,0.13178294573643412,0.8717948717948718,0.22895622667482915,0.21739130434782608,1.0,0.3571428542091837
0.04878048780487805,0.8205128205128205,0.09208632987592776,0.010362694300518135,0.30434782608695654,0.020042948539938096,0.04725609756097561,0.7948717948717948,0.08920863203420114
0.06067961165048544,0.8333333333333334,0.11312217068037102,0.012064343163538873,0.28125,0.023136245997845663,0.05825242718446602,0.8,0.10859728380254295
0.08411214953271028,0.9230769230769231,0.15417558733434517,0.033582089552238806,0.6136363636363636,0.0636792442991278,0.08411214953271028,0.9230769230769231,0.15417558733434517
0.15151515151515152,1.0,0.26315789245152355,0.06764705882352941,0.6764705882352942,0.12299465075352456,0.14646464646464646,0.9666666666666667,0.25438596262696217
0.0583756345177665,0.71875,0.10798121926778198,0.020050125313283207,0.42105263157894735,0.038277511093953914,0.0583756345177665,0.71875,0.10798121926778198
0.07838983050847458,0.7872340425531915,0.1425818865994706,0.022388059701492536,0.3442622950819672,0.04204204089538991,0.06779661016949153,0.6808510638297872,0.12331406386343978
0.16140350877192983,0.7540983606557377,0.2658959508528518,0.05019305019305019,0.325,0.08695651942148303,0.15789473684210525,0.7377049180327869,0.26011560403204254
0.0825147347740668,0.7777777777777778,0.14920070874527164,0.028955532574974147,0.4117647058823529,0.054106278965558155,0.0825147347740668,0.7777777777777778,0.14920070874527164
0.19642857142857142,0.9428571428571428,0.32512314985561414,0.125,0.8461538461538461,0.21782177993530047,0.19642857142857142,0.9428571428571428,0.32512314985561414
0.15217391304347827,0.9459459459459459,0.2621722822567297,0.07197943444730077,0.6511627906976745,0.12962962783704135,0.15217391304347827,0.9459459459459459,0.2621722822567297
0.14676616915422885,0.855072463768116,0.2505307830619228,0.05317769130998703,0.4659090909090909,0.09545983518079476,0.1417910447761194,0.8260869565217391,0.2420382140597996
0.13131313131313133,0.8125,0.22608695412627602,0.0634441087613293,0.5675675675675675,0.11413043297391896,0.13131313131313133,0.8125,0.22608695412627602
0.06323529411764706,0.86,0.1178082179020454,0.015540540540540541,0.3898305084745763,0.029889537924130734,0.057352941176470586,0.78,0.10684931379245638
0.14627659574468085,1.0,0.2552204154068939,0.07566204287515763,0.9375,0.14002333584082766,0.14627659574468085,1.0,0.2552204154068939
0.1568627450980392,0.8695652173913043,0.26578072830763466,0.07300884955752213,0.6346153846153846,0.1309523791017889,0.1568627450980392,0.8695652173913043,0.26578072830763466
0.24444444444444444,0.9041095890410958,0.38483964679512794,0.10925925925925926,0.6413043478260869,0.18670885827191158,0.24074074074074073,0.8904109589041096,0.37900874300504045
0.22083333333333333,0.9464285714285714,0.3581081050401753,0.11724137931034483,0.7611940298507462,0.20318724868295743,0.22083333333333333,0.9464285714285714,0.3581081050401753
0.11407766990291263,0.8545454545454545,0.2012847944958251,0.04140526976160602,0.4852941176470588,0.07630057658602696,0.10922330097087378,0.8181818181818182,0.19271948400331973
0.11212121212121212,0.8809523809523809,0.198924729179674,0.04376012965964344,0.54,0.08095951885301729,0.10909090909090909,0.8571428571428571,0.19354838509365244
0.08016877637130802,0.76,0.1450381662126333,0.042134831460674156,0.5172413793103449,0.07792207652906055,0.08016877637130802,0.76,0.1450381662126333
0.08176100628930817,0.7878787878787878,0.14814814644459057,0.023131672597864767,0.37142857142857144,0.04355108767343139,0.07861635220125786,0.7575757575757576,0.14245014074658485
0.0867430441898527,1.0,0.15963855274790428,0.0463960231980116,0.9491525423728814,0.08846761364533343,0.0867430441898527,1.0,0.15963855274790428
0.15765765765765766,0.875,0.26717556993182223,0.08157894736842106,0.6739130434782609,0.14553990417686086,0.15315315315315314,0.85,0.2595419821455626
0.11785714285714285,0.7857142857142857,0.20496894183094788,0.02561837455830389,0.2871287128712871,0.047039738966315005,0.11071428571428571,0.7380952380952381,0.19254658158250068
0.19240506329113924,0.8539325842696629,0.3140495837754423,0.07179487179487179,0.4827586206896552,0.12499999774593432,0.18734177215189873,0.8314606741573034,0.30578512096552496
0.20869565217391303,0.96,0.34285713992346945,0.13285024154589373,0.873015873015873,0.2306079641643923,0.20869565217391303,0.96,0.34285713992346945
0.062111801242236024,0.8571428571428571,0.11583011457007202,0.02164009111617312,0.48717948717948717,0.0414394757395566,0.055900621118012424,0.7714285714285715,0.10424710298706043
0.06490384615384616,0.8181818181818182,0.1202672592171666,0.0166865315852205,0.358974358974359,0.03189065974333365,0.06009615384615385,0.7575757575757576,0.111358573248347
0.12025316455696203,0.95,0.21348314407271812,0.05238095238095238,0.7021276595744681,0.09748892042135672,0.12025316455696203,0.95,0.21348314407271812
0.10197368421052631,0.96875,0.18452380780045355,0.04945054945054945,0.7941176470588235,0.09310344717217599,0.09539473684210527,0.90625,0.17261904589569163
0.17857142857142858,0.9615384615384616,0.3012048166352156,0.08620689655172414,0.7142857142857143,0.1538461519242604,0.175,0.9423076923076923,0.2951807202496734
0.064,0.6666666666666666,0.11678831956950293,0.015235457063711912,0.28205128205128205,0.028909328856732905,0.064,0.6666666666666666,0.11678831956950293
0.12527472527472527,0.9827586206896551,0.22222222021666688,0.07119021134593993,0.9552238805970149,0.13250517469248446,0.12527472527472527,0.9827586206896551,0.22222222021666688
0.21982758620689655,0.9272727272727272,0.35540069376585853,0.11140583554376658,0.6363636363636364,0.1896162502859123,0.21982758620689655,0.9272727272727272,0.35540069376585853
0.15806451612903225,0.98,0.27222221983024697,0.0912280701754386,0.9454545454545454,0.16639999839488004,0.15806451612903225,0.98,0.27222221983024697
0.22039473684210525,0.9852941176470589,0.36021505077581223,0.1312,0.9425287356321839,0.23033707650647808,0.22039473684210525,0.9852941176470589,0.36021505077581223
0.09973753280839895,0.7916666666666666,0.17715617516879392,0.0213903743315508,0.3076923076923077,0.03999999878450004,0.09186351706036745,0.7291666666666666,0.16317016118277994
0.07613168724279835,0.8604651162790697,0.13988657695634307,0.017526777020447908,0.4,0.033582088747928986,0.07613168724279835,0.8604651162790697,0.13988657695634307
0.05723905723905724,0.7391304347826086,0.10624999866582033,0.02,0.4230769230769231,0.03819444358241707,0.05723905723905724,0.7391304347826086,0.10624999866582033
0.12631578947368421,0.8372093023255814,0.2195121928437314,0.049281314168377825,0.5217391304347826,0.09005628360112503,0.12631578947368421,0.8372093023255814,0.2195121928437314
0.10684931506849316,0.975,0.19259259081237617,0.06495726495726496,0.8260869565217391,0.12044373874337268,0.10684931506849316,0.975,0.19259259081237617
0.17415730337078653,0.9841269841269841,0.2959427182087138,0.09986320109439124,0.8795180722891566,0.179361177529807,0.17415730337078653,0.9841269841269841,0.2959427182087138
0.10858585858585859,0.9347826086956522,0.19457013388177968,0.05806451612903226,0.8653846153846154,0.10882708467399393,0.10858585858585859,0.9347826086956522,0.19457013388177968
0.16896551724137931,0.8305084745762712,0.28080228945410957,0.07751937984496124,0.5333333333333333,0.13536378797014442,0.16896551724137931,0.8305084745762712,0.28080228945410957
0.26666666666666666,0.8888888888888888,0.41025640670611446,0.14705882352941177,0.7142857142857143,0.24390243619274243,0.26666666666666666,0.8888888888888888,0.41025640670611446
0.16748768472906403,0.8947368421052632,0.2821576736922574,0.07242339832869081,0.6341463414634146,0.12999999816012503,0.16748768472906403,0.8947368421052632,0.2821576736922574
0.14181818181818182,0.8666666666666667,0.24374999758300783,0.06477732793522267,0.6666666666666666,0.11808117919745102,0.14181818181818182,0.8666666666666667,0.24374999758300783
0.16796875,0.9347826086956522,0.2847682093381869,0.07158351409978309,0.6346153846153846,0.1286549689384388,0.1640625,0.9130434782608695,0.2781456927818955
0.1506849315068493,0.8048780487804879,0.253846151189645,0.04411764705882353,0.391304347826087,0.07929515236391163,0.1415525114155251,0.7560975609756098,0.23846153580502957
0.1417004048582996,0.7446808510638298,0.23809523540908883,0.07547169811320754,0.5714285714285714,0.13333333127222224,0.13765182186234817,0.723404255319149,0.23129251432065345
0.14136125654450263,0.675,0.23376623090271925,0.06050955414012739,0.4222222222222222,0.10584957997998158,0.13612565445026178,0.65,0.22510822224471058
0.19879518072289157,0.8918918918918919,0.3251231497284574,0.11683848797250859,0.723404255319149,0.20118342955831378,0.19879518072289157,0.8918918918918919,0.3251231497284574
0.18719211822660098,0.7916666666666666,0.3027888415282297,0.059490084985835696,0.3888888888888889,0.10319410089261033,0.15763546798029557,0.6666666666666666,0.25498007658799066
0.1340782122905028,0.7384615384615385,0.2269503520088974,0.0650887573964497,0.5714285714285714,0.11686586801789745,0.1340782122905028,0.7384615384615385,0.2269503520088974
0.07692307692307693,0.782608695652174,0.140077819381974,0.014354066985645933,0.24,0.02708803505240795,0.06837606837606838,0.6956521739130435,0.12451361704734366
0.08277404921700224,0.9736842105263158,0.15257731814339465,0.04352678571428571,0.8863636363636364,0.08297872251190584,0.08277404921700224,0.9736842105263158,0.15257731814339465
0.208955223880597,0.9491525423728814,0.34250764230246245,0.13004484304932734,0.8787878787878788,0.22656249775421144,0.208955223880597,0.9491525423728814,0.34250764230246245
0.09055118110236221,0.696969696969697,0.1602787436093676,0.028517110266159697,0.39473684210526316,0.05319148810497463,0.08661417322834646,0.6666666666666666,0.15331010249438506
0.12211221122112212,0.7872340425531915,0.2114285691035102,0.036290322580645164,0.36,0.0659340642702841,0.1188118811881188,0.7659574468085106,0.20571428338922448
0.2153846153846154,0.8936170212765957,0.3471074348866199,0.125,0.75,0.2142857118367347,0.2153846153846154,0.8936170212765957,0.3471074348866199
0.10967741935483871,0.8947368421052632,0.1954022969051394,0.040780141843971635,0.5476190476190477,0.07590758946900633,0.1064516129032258,0.868421052631579,0.18965517046835778
0.14521452145214522,0.88,0.24929178227094356,0.06310679611650485,0.65,0.11504424617432846,0.14521452145214522,0.88,0.24929178227094356
0.21495327102803738,1.0,0.3538461509337279,0.11780104712041885,0.9375,0.209302323598053,0.21495327102803738,1.0,0.3538461509337279
0.05056179775280899,0.45,0.09090908909294973,0.0,0.0,0.0,0.0449438202247191,0.4,0.08080807899193965
0.06142506142506143,0.6097560975609756,0.11160714119429609,0.01164294954721863,0.19148936170212766,0.02195121843155865,0.06142506142506143,0.6097560975609756,0.11160714119429609
0.1503267973856209,0.9787234042553191,0.2606232271534159,0.08108108108108109,0.9056603773584906,0.1488372077939547,0.1503267973856209,0.9787234042553191,0.2606232271534159
0.18928571428571428,0.9636363636363636,0.3164179077032747,0.09496124031007752,0.7424242424242424,0.16838487771424526,0.18928571428571428,0.9636363636363636,0.3164179077032747
0.11353711790393013,0.7878787878787878,0.19847328024095334,0.02295918367346939,0.2727272727272727,0.04235293974411078,0.10043668122270742,0.696969696969697,0.1755725168821747
0.14444444444444443,0.8863636363636364,0.24840764090226786,0.07169811320754717,0.7169811320754716,0.1303602041790114,0.14444444444444443,0.8863636363636364,0.24840764090226786
0.31851851851851853,0.9148936170212766,0.4725274686964136,0.21693121693121692,0.7592592592592593,0.3374485562139918,0.31851851851851853,0.9148936170212766,0.4725274686964136
0.3023255813953488,1.0,0.46428571072066327,0.23461538461538461,0.953125,0.3765432067062948,0.3023255813953488,1.0,0.46428571072066327
0.15463917525773196,0.7377049180327869,0.25568181531653544,0.06321839080459771,0.4852941176470588,0.11186440474024709,0.15463917525773196,0.7377049180327869,0.25568181531653544
0.06516290726817042,0.7222222222222222,0.11954022836686486,0.006802721088435374,0.1282051282051282,0.012919895683853204,0.06265664160401002,0.6944444444444444,0.11494252721743957
0.19626168224299065,1.0,0.3281249972570801,0.11559139784946236,0.86,0.2037914671054109,0.19626168224299065,1.0,0.3281249972570801
0.2147239263803681,0.8536585365853658,0.34313725169021536,0.08943089430894309,0.46808510638297873,0.15017064577059724,0.2147239263803681,0.8536585365853658,0.34313725169021536
0.033426183844011144,0.5217391304347826,0.06282722399920508,0.004665629860031105,0.11538461538461539,0.008968609118399567,0.027855153203342618,0.43478260869565216,0.05235601981072341
0.15424164524421594,0.8695652173913043,0.26200873106529243,0.06571087216248507,0.632183908045977,0.11904761734180865,0.15167095115681234,0.855072463768116,0.25764191883821824
0.12162162162162163,0.9310344827586207,0.21513944018729866,0.06682577565632458,0.835820895522388,0.12375690470630323,0.12162162162162163,0.9310344827586207,0.21513944018729866
0.10283687943262411,0.6904761904761905,0.1790123434224966,0.02610441767068273,0.2826086956521739,0.0477941160988863,0.08865248226950355,0.5952380952380952,0.15432098539780523
0.05202312138728324,0.5806451612903226,0.0954907146710383,0.012640449438202247,0.2903225806451613,0.02422610956375252,0.05202312138728324,0.5806451612903226,0.0954907146710383
